schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,content.primary_category,collectedAt
1.0,RESEARCH_PAPER,Relative expression software tool (REST(C)) for group-wise comparison and statistical analysis of relative expression results in real-time PCR,Michael W. Pfaffl,https://academic.oup.com/nar/article-pdf/30/9/e36/3803749/gnf035.pdf,https://github.com/mistralai/mistral-src,10829,2002-05-01T00:00:00Z,Molecular Biology Techniques and Applications,2026-09-12T12:45:40.786102+00:00
1.0,RESEARCH_PAPER,A New Vertical Diffusion Package with an Explicit Treatment of Entrainment Processes,"Song-You Hong, Yign Noh, Jimy Dudhia",https://journals.ametsoc.org/downloadpdf/journals/mwre/134/9/mwr3199.1.pdf,https://github.com/openai/whisper,108936,2006-09-01T00:00:00Z,Meteorological Phenomena and Simulations,2026-09-12T12:45:40.786102+00:00
1.0,RESEARCH_PAPER,Sequential Monte Carlo Methods in Practice,Arnaud Doucet,https://bora.uib.no/bora-xmlui/bitstream/11250/3115382/1/23697018.pdf,https://github.com/CompVis/stable-diffusion,73418,2001-01-01T00:00:00Z,Infrared Target Detection Methodologies,2026-09-12T12:45:40.786102+00:00
1.0,RESEARCH_PAPER,Equilibrium points in n -person games,John F. Nash,https://pmc.ncbi.nlm.nih.gov/articles/PMC1063129/pdf/pnas01550-0057.pdf,https://github.com/QwenLM/Qwen,21710,1950-01-01T00:00:00Z,Game Theory and Applications,2026-09-12T12:45:40.786102+00:00
1.0,RESEARCH_PAPER,The Pascal Visual Object Classes Challenge: A Retrospective,"Mark Everingham, S. M. Ali Eslami, Luc Van Gool, Christopher K. I. Williams, John Winn, Andrew Zisserman",https://www.research.ed.ac.uk/files/20017166/ijcv_voc14.pdf,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2014-06-24T00:00:00Z,Advanced Image and Video Retrieval Techniques,2026-09-12T12:45:40.786102+00:00
1.0,RESEARCH_PAPER,Improving Bioscience Research Reporting: The ARRIVE Guidelines for Reporting Animal Research,"Carol Kilkenny, William J. Browne, Innes C. Cuthill, Michael Emerson, Douglas G. Altman",https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.1000412&type=printable,https://github.com/ggerganov/llama.cpp,127960,2010-06-29T00:00:00Z,Animal testing and alternatives,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,The cosmological constant problem,Steven Weinberg,http://hdl.handle.net/2152/61094,https://github.com/pytorch/pytorch,102942,1989-01-01T00:00:00Z,Cosmology and Gravitation Theories,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Segmentation of brain MR images through a hidden Markov random field model and the expectation-maximization algorithm,"Y. Zhang, Michael Brady, Stephen M. Smith",https://repositorio.unal.edu.co/handle/unal/80526,https://github.com/tensorflow/tensor2tensor,17472,2001-01-01T00:00:00Z,Bayesian Methods and Mixture Models,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,UniProt: the Universal Protein Knowledgebase in 2023,"Alex Bateman, María Martin, Sandra Orchard, Michele Magrane, Shadab Ahmad, Emanuele Alpi",https://academic.oup.com/nar/article-pdf/51/D1/D523/48441158/gkac1052.pdf,https://github.com/karpathy/nanoGPT,63012,2022-11-21T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,BioBERT: a pre-trained biomedical language representation model for biomedical text mining,"Jinhyuk Lee, Wonjin Yoon, Sungdong Kim, Donghyeon Kim, Sunkyu Kim, Chan Ho So",https://academic.oup.com/bioinformatics/article-pdf/36/4/1234/48983216/bioinformatics_36_4_1234.pdf,https://github.com/huggingface/diffusers,34499,2019-09-05T00:00:00Z,Biomedical Text Mining and Ontologies,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Effects of noise letters upon the identification of a target letter in a nonsearch task,"Barbara A. Eriksen, Charles W. Eriksen",https://link.springer.com/content/pdf/10.3758/BF03203267.pdf,https://github.com/langchain-ai/langchain,146186,1974-01-01T00:00:00Z,Tactile and Sensory Interactions,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Bootstrap Methods and their Application,"A. C. Davison, D. V. Hinkley",http://infoscience.epfl.ch/record/84830,https://github.com/run-llama/llama_index,52131,1997-10-28T00:00:00Z,Data Analysis with R,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,PHENIX: a comprehensive Python-based system for macromolecular structure solution,"Paul D. Adams, Pavel V. Afonine, G. Bunkóczi, V. B. Chen, Ian Davis, N. Echols",https://www.repository.cam.ac.uk/handle/1810/298731,https://github.com/huggingface/transformers,165161,2012-02-27T00:00:00Z,Protein Structure and Dynamics,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Computational thinking,Jeannette M. Wing,http://repositorio.udes.edu.co/bitstreams/652075c0-eb2c-46ee-b13d-297b37bb68db/download,https://github.com/vllm-project/vllm,91560,2006-03-01T00:00:00Z,Teaching and Learning Programming,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Multiple imputation for missing data in epidemiological and clinical research: potential and pitfalls,"Jonathan A C Sterne, Ian R. White, John B. Carlin, Michael Spratt, Patrick Royston, Michael G. Kenward",https://doi.org/10.1136/bmj.b2393,https://github.com/meta-llama/llama,59606,2009-06-29T00:00:00Z,Statistical Methods and Bayesian Inference,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Error and attack tolerance of complex networks,"Réka Albert, Hawoong Jeong, Albert-László Barabási",https://arxiv.org/pdf/cond-mat/0008064,https://github.com/mistralai/mistral-src,10829,2000-07-27T00:00:00Z,Complex Network Analysis Techniques,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Attention Is All You Need,"Ashish Vaswani, Noam Shazeer, Niki Parmar, Jakob Uszkoreit, Llion Jones, Aidan N. Gomez",https://langtaosha.org.cn/index.php/lts/preprint/download/10/108,https://github.com/openai/whisper,108936,2025-08-23T00:00:00Z,Natural Language Processing Techniques,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,An introduction to cybernetics,W. Ross Ashby,https://www.biodiversitylibrary.org/itempdf/26977,https://github.com/CompVis/stable-diffusion,73418,1956-01-01T00:00:00Z,"Computability, Logic, AI Algorithms",2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,A Simple Framework for Contrastive Learning of Visual Representations,"Ting Chen, Simon Kornblith, Mohammad Norouzi, Geoffrey E. Hinton",https://arxiv.org/pdf/2002.05709,https://github.com/QwenLM/Qwen,21710,2020-02-13T00:00:00Z,Domain Adaptation and Few-Shot Learning,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,From FastQ Data to High‐Confidence Variant Calls: The Genome Analysis Toolkit Best Practices Pipeline,"Géraldine Van der Auwera, Mauricio O. Carneiro, Christopher Hartl, Ryan Poplin, Guillermo del Angel, Ami Levy‐Moonshine",https://www.ncbi.nlm.nih.gov/pmc/articles/4243306,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2013-10-01T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,The use of the area under the ROC curve in the evaluation of machine learning algorithms,Andrew P. Bradley,https://eprints.qut.edu.au/180272/1/114256.pdf,https://github.com/ggerganov/llama.cpp,127960,1997-07-01T00:00:00Z,Imbalanced Data Classification Techniques,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,The environment and disease: association or causation?,Austin Bradford Hill,https://journals.sagepub.com/doi/pdf/10.1177/0141076814562718,https://github.com/pytorch/pytorch,102942,2015-01-01T00:00:00Z,Climate Change and Health Impacts,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Analyzing the Past to Prepare for the Future: Writing a Literature Review,"Jane Webster, Richard T. Watson",https://misq.umn.edu/misq/article-pdf/26/2/xiii/4948/0b_guested.pdf,https://github.com/tensorflow/tensor2tensor,17472,2002-06-01T00:00:00Z,scientometrics and bibliometrics research,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,"AutoDock Vina 1.2.0: New Docking Methods, Expanded Force Field, and Python Bindings","Jérôme Eberhardt, Diogo Santos‐Martins, Andreas F. Tillack, Stefano Forli",https://pmc.ncbi.nlm.nih.gov/articles/PMC10683950/pdf/nihms-1947068.pdf,https://github.com/karpathy/nanoGPT,63012,2021-07-19T00:00:00Z,Computational Drug Discovery Methods,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Deep Eutectic Solvents (DESs) and Their Applications,"Emma L. Smith, Andrew P. Abbott, Karl S. Ryder",https://pubs.acs.org/doi/pdf/10.1021/cr300162p,https://github.com/huggingface/diffusers,34499,2014-10-10T00:00:00Z,Ionic liquids properties and applications,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,"Statistical Tests of Neutrality of Mutations Against Population Growth, Hitchhiking and Background Selection",Yun‐Xin Fu,https://academic.oup.com/genetics/article-pdf/147/2/915/35349863/genetics0915.pdf,https://github.com/langchain-ai/langchain,146186,1997-10-01T00:00:00Z,Evolution and Genetic Dynamics,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Applied Linear Statistical Models,"Michael Kutner, Nachtsheim, Christopher J., Neter, John, Li, William",https://www.tandfonline.com/doi/abs/10.1080/00401706.1997.10485141,https://github.com/run-llama/llama_index,52131,1997-08-01T00:00:00Z,Statistical Methods and Applications,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,The Stanford CoreNLP Natural Language Processing Toolkit,"Christopher D. Manning, Mihai Surdeanu, John Bauer, Jenny Rose Finkel, Steven Bethard, David McClosky",https://aclanthology.org/P14-5010.pdf,https://github.com/huggingface/transformers,165161,2014-01-01T00:00:00Z,Natural Language Processing Techniques,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,SCENIC: single-cell regulatory network inference and clustering,"Sara Aibar, Carmen Bravo González‐Blas, Thomas Moerman, Vân Anh Huynh‐Thu, Hana Imrichová, Gert Hulselmans",https://www.nature.com/articles/nmeth.4463.pdf,https://github.com/vllm-project/vllm,91560,2017-10-09T00:00:00Z,Single-cell and spatial transcriptomics,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,A treatise on the mathematical theory of elasticity,A. E. H. Love,https://hal.science/hal-01307751,https://github.com/meta-llama/llama,59606,1892-01-01T00:00:00Z,Structural Analysis and Optimization,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Toward defining the preclinical stages of Alzheimer's disease: Recommendations from the National Institute on Aging‐Alzheimer's Association workgroups on diagnostic guidelines for Alzheimer's disease,"Reisa A. Sperling, Paul Aisen, Laurel Beckett, David A. Bennett, Suzanne Craft, Anne M. Fagan",https://www.ncbi.nlm.nih.gov/pmc/articles/3220946,https://github.com/mistralai/mistral-src,10829,2011-04-22T00:00:00Z,Alzheimer's disease research and treatments,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Methods for in vitro evaluating antimicrobial activity: A review,"Mounyr Balouiri, Moulay Sadiki, Saâd Ibnsouda Koraichi",https://www.sciencedirect.com/science/article/pii/S2095177915300150/pdf,https://github.com/openai/whisper,108936,2015-12-02T00:00:00Z,Bacterial Identification and Susceptibility Testing,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,"Reference sequence (RefSeq) database at NCBI: current status, taxonomic expansion, and functional annotation","Nuala A. O’Leary, Matt W. Wright, J. Rodney Brister, Stacy Ciufo, Diana Haddad, Rich McVeigh",https://doi.org/10.1093/nar/gkv1189,https://github.com/CompVis/stable-diffusion,73418,2015-11-08T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,NCBI prokaryotic genome annotation pipeline,"Tatiana Tatusova, Michael DiCuccio, Azat Badretdin, Vyacheslav Chetvernin, Eric P. Nawrocki, Leonid Zaslavsky",https://doi.org/10.1093/nar/gkw569,https://github.com/QwenLM/Qwen,21710,2016-06-24T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.787075+00:00
1.0,RESEARCH_PAPER,Active Shape Models-Their Training and Application,"T.F. Cootes, Chris Taylor, D. H. Cooper, James Graham",https://research.manchester.ac.uk/files/30124448/POST-PEER-REVIEW-PUBLISHERS.PDF,https://github.com/deepseek-ai/DeepSeek-LLM,7250,1995-01-01T00:00:00Z,Image Retrieval and Classification Techniques,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,scikit-image: image processing in Python,"Stéfan van der Walt, Johannes L. Schönberger, Juan Nunez-Iglesias, François Boulogne, Joshua Warner, Neil Yager",https://doi.org/10.7717/peerj.453,https://github.com/ggerganov/llama.cpp,127960,2014-06-19T00:00:00Z,COVID-19 diagnosis using AI,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,Quantum supremacy using a programmable superconducting processor,"Frank Arute, Kunal Arya, Ryan Babbush, Dave Bacon, Joseph C. Bardin, Rami Barends",https://www.nature.com/articles/s41586-019-1666-5.pdf,https://github.com/pytorch/pytorch,102942,2019-10-23T00:00:00Z,Quantum Computing Algorithms and Architecture,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,Heavy Metal Toxicity and the Environment,"Paul B. Tchounwou, Clément G. Yedjou, Anita K. Patlolla, Dwayne J. Sutton",https://link.springer.com/content/pdf/10.1007/978-3-7643-8340-4_6.pdf,https://github.com/tensorflow/tensor2tensor,17472,2012-01-01T00:00:00Z,Heavy Metal Exposure and Toxicity,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,An Overview of Heart Rate Variability Metrics and Norms,"Fred Shaffer, J. P. Ginsberg",https://www.frontiersin.org/articles/10.3389/fpubh.2017.00258/pdf,https://github.com/karpathy/nanoGPT,63012,2017-09-28T00:00:00Z,Heart Rate Variability and Autonomic Control,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,Comparison of multiple Amber force fields and development of improved protein backbone parameters,"Viktor Horn̆ák, Robert Abel, Asim Okur, Bentley Strockbine, Adrián E. Roitberg, Carlos Simmerling",https://www.ncbi.nlm.nih.gov/pmc/articles/4805110,https://github.com/huggingface/diffusers,34499,2006-09-15T00:00:00Z,Protein Structure and Dynamics,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,Lange's handbook of chemistry,"Lange, Norbert Adolph 1892-1970, Speight, James G.",https://www.accessengineeringlibrary.com/binary/mheaeworks/0670359090e12f0d/eb5a683b80a79cc0129ecdd457b8be6bf849808d2eab35b3f2347ced74b9cb30/book-summary.pdf,https://github.com/langchain-ai/langchain,146186,1992-12-01T00:00:00Z,History and advancements in chemistry,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,The ERA‐40 re‐analysis,"S. Uppala, P. Kållberg, A. J. Simmons, Ulf Andrae, V. da Costa Bechtold, Michael Fiorino",http://hdl.handle.net/11858/00-001M-0000-0011-FE73-0,https://github.com/run-llama/llama_index,52131,2005-10-01T00:00:00Z,Climate variability and models,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,2014 AHA/ACC/HRS Guideline for the Management of Patients With Atrial Fibrillation,"Craig T. January, L. Samüel Wann, Joseph S. Alpert, Hugh Calkins, Joaquin E. Cigarroa, Joseph C. Cleveland",https://www.ahajournals.org/doi/pdf/10.1161/CIR.0000000000000041,https://github.com/huggingface/transformers,165161,2014-03-28T00:00:00Z,Atrial Fibrillation Management and Outcomes,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,UniProt: the universal protein knowledgebase in 2021,"Alex Bateman, María Martin, Sandra Orchard, Michele Magrane, Rahat Agivetova, Shadab Ahmad",https://academic.oup.com/nar/article-pdf/49/D1/D480/35364103/gkaa1100.pdf,https://github.com/vllm-project/vllm,91560,2020-11-02T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,SPIRIT 2013 explanation and elaboration: guidance for protocols of clinical trials,"A.-W. Chan, Jennifer Tetzlaff, Peter C Gøtzsche, Douglas G. Altman, H Mann, Jesse A. Berlin",https://www.bmj.com/content/bmj/346/bmj.e7586.full.pdf,https://github.com/meta-llama/llama,59606,2013-01-09T00:00:00Z,"Health Systems, Economic Evaluations, Quality of Life",2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,A Rapid Bootstrap Algorithm for the RAxML Web Servers,"Alexandros Stamatakis, Paul Hoover, Jacques Rougemont",https://academic.oup.com/sysbio/article-pdf/57/5/758/24205084/57-5-758.pdf,https://github.com/mistralai/mistral-src,10829,2008-10-01T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,"Transformation of the Nitrogen Cycle: Recent Trends, Questions, and Potential Solutions","James N. Galloway, Alan R. Townsend, Jan Willem Erisman, Mateete Bekunda, Zucong Cai, J. R. Freney",http://resolver.tudelft.nl/uuid:fc4ea813-0995-4c5c-b65a-f656b6739223,https://github.com/openai/whisper,108936,2008-05-15T00:00:00Z,Soil and Water Nutrient Dynamics,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,KEGG for linking genomes to life and the environment,"Minoru Kanehisa, Michihiro Araki, Susumu Goto, Masahiro Hattori, Mika Hirakawa, Masumi Itoh",https://academic.oup.com/nar/article-pdf/36/suppl_1/D480/7632780/gkm882.pdf,https://github.com/CompVis/stable-diffusion,73418,2007-12-12T00:00:00Z,"Genetics, Bioinformatics, and Biomedical Research",2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,The Gaia mission,"T. Prusti, J. H. J. de Bruijne, A. G. A. Brown, A. Vallenari, C. Babusiaux, C. A. L. Bailer-Jones",https://www.aanda.org/articles/aa/pdf/2016/11/aa29272-16.pdf,https://github.com/QwenLM/Qwen,21710,2016-09-15T00:00:00Z,Astro and Planetary Science,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,Human Memory: A Proposed System and its Control Processes,"R. C. Atkinson, Richard M. Shiffrin",https://escholarship.org/content/qt2qq391s9/qt2qq391s9.pdf,https://github.com/deepseek-ai/DeepSeek-LLM,7250,1968-01-01T00:00:00Z,Visual and Cognitive Learning Processes,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,PointNet++: Deep Hierarchical Feature Learning on Point Sets in a Metric\n Space,"Charles R. Qi, Yi Li, Hao Su, Leonidas Guibas",https://arxiv.org/pdf/1706.02413,https://github.com/ggerganov/llama.cpp,127960,2017-06-07T00:00:00Z,Image Processing and 3D Reconstruction,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,New Method for High-Accuracy Determination of the Fine-Structure Constant Based on Quantized Hall Resistance,"K. von Klitzing, G. Dorda, M. Pepper",http://link.aps.org/pdf/10.1103/PhysRevLett.45.494,https://github.com/pytorch/pytorch,102942,1980-08-11T00:00:00Z,Quantum and electron transport phenomena,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,BEAST 2: A Software Platform for Bayesian Evolutionary Analysis,"Remco Bouckaert, Joseph Heled, Denise Kühnert, Tim Vaughan, Chieh‐Hsi Wu, Dong Xie",https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1003537&type=printable,https://github.com/tensorflow/tensor2tensor,17472,2014-04-10T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,Sequencing technologies — the next generation,Michael L. Metzker,https://doi.org/10.5281/zenodo.19669152,https://github.com/karpathy/nanoGPT,63012,2009-12-08T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,Base-Calling of Automated Sequencer Traces Using Phred. I. Accuracy Assessment,"Brent Ewing, LaDeana Hillier, Michael C. Wendl, Phil Green",https://genome.cshlp.org/content/8/3/175.full.pdf,https://github.com/huggingface/diffusers,34499,1998-03-01T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,Technological transitions as evolutionary reconfiguration processes: a multi-level perspective and a case-study,Frank W. Geels,https://www.sciencedirect.com/science/article/pii/S0048733302000628,https://github.com/langchain-ai/langchain,146186,2002-12-01T00:00:00Z,Innovation Diffusion and Forecasting,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,Thumbs up?,"Bo Pang, Lillian Lee, Shivakumar Vaithyanathan",https://dl.acm.org/doi/pdf/10.3115/1118693.1118704,https://github.com/run-llama/llama_index,52131,2002-01-01T00:00:00Z,Sentiment Analysis and Opinion Mining,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,Sparse MRI: The application of compressed sensing for rapid MR imaging,"Michael Lustig, David L. Donoho, John M. Pauly",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mrm.21391,https://github.com/huggingface/transformers,165161,2007-10-29T00:00:00Z,Advanced MRI Techniques and Applications,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,REVIGO Summarizes and Visualizes Long Lists of Gene Ontology Terms,"Fran Supek, Matko Bošnjak, Nives Škunca, Tomislav Šmuc",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0021800&type=printable,https://github.com/vllm-project/vllm,91560,2011-07-18T00:00:00Z,Bioinformatics and Genomic Networks,2026-09-12T12:45:40.788099+00:00
1.0,RESEARCH_PAPER,Significance of Electromagnetic Potentials in the Quantum Theory,"Yakir Aharonov, David Böhm",http://link.aps.org/pdf/10.1103/PhysRev.115.485,https://github.com/meta-llama/llama,59606,1959-08-01T00:00:00Z,Quantum and Classical Electrodynamics,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,Geant4 developments and applications,"John E. Allison, K. Amako, J. Apostolakis, H. M. Araújo, P. Arce Dubois, M. Asai",https://www.osti.gov/servlets/purl/882423,https://github.com/mistralai/mistral-src,10829,2006-02-01T00:00:00Z,Radiation Therapy and Dosimetry,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,Dynamic Graph CNN for Learning on Point Clouds,"Yue Wang, Yongbin Sun, Ziwei Liu, Sanjay E. Sarma, Michael M. Bronstein, Justin Solomon",https://dl.acm.org/doi/pdf/10.1145/3326362,https://github.com/openai/whisper,108936,2019-10-10T00:00:00Z,3D Shape Modeling and Analysis,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,LSTM: A Search Space Odyssey,"Klaus Greff, Rupesh K. Srivastava, Jan Koutník, Bas R. Steunebrink, Jürgen Schmidhuber",https://arxiv.org/pdf/1503.04069,https://github.com/CompVis/stable-diffusion,73418,2016-07-14T00:00:00Z,Music and Audio Processing,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,Situated Knowledges: The Science Question in Feminism and the Privilege of Partial Perspective,Donna Haraway,https://philpapers.org/archive/HARSKT.pdf,https://github.com/QwenLM/Qwen,21710,1988-01-01T00:00:00Z,Interdisciplinary Research and Collaboration,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,Design and Analysis of Computer Experiments,"Jerome Sacks, William J. Welch, Toby J. Mitchell, Henry P. Wynn",https://projecteuclid.org/journals/statistical-science/volume-4/issue-4/Design-and-Analysis-of-Computer-Experiments/10.1214/ss/1177012413.pdf,https://github.com/deepseek-ai/DeepSeek-LLM,7250,1989-11-01T00:00:00Z,Advanced Multi-Objective Optimization Algorithms,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,Probabilistic Models for Some Intelligence and Attainment Tests,Mathematical Psychology,https://www.sciencedirect.com/science/article/pii/S0019995861800612/pdf,https://github.com/ggerganov/llama.cpp,127960,1961-12-01T00:00:00Z,Fault Detection and Control Systems,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,A Simple Statistical Parameter for Use in Evaluation and Validation of High Throughput Screening Assays,"Ji-Hu Zhang, Thomas D.Y. Chung, Kevin R. Oldenburg",https://doi.org/10.1177/108705719900400206,https://github.com/pytorch/pytorch,102942,1999-04-01T00:00:00Z,Computational Drug Discovery Methods,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,Qualitative Research: Introducing focus groups,Jenny Kitzinger,https://www.ncbi.nlm.nih.gov/pmc/articles/2550365,https://github.com/tensorflow/tensor2tensor,17472,1995-07-29T00:00:00Z,Focus Groups and Qualitative Methods,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,Natural Products as Sources of New Drugs over the Nearly Four Decades from 01/1981 to 09/2019,"David Newman, Gordon M. Cragg",https://doi.org/10.1021/acs.jnatprod.9b01285,https://github.com/karpathy/nanoGPT,63012,2020-03-12T00:00:00Z,Microbial Natural Products and Biosynthesis,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,The nuclear receptor superfamily: The second decade,"David J. Mangelsdorf, Carl S. Thummel, Miguel Beato, Peter Herrlich, Günther Schütz, Kazuhiko Umesono",https://doi.org/10.1016/0092-8674(95)90199-x,https://github.com/huggingface/diffusers,34499,1995-12-01T00:00:00Z,Estrogen and related hormone effects,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,Massive MIMO for next generation wireless systems,"Erik G. Larsson, Ove Edfors, Fredrik Tufvesson, Thomas L. Marzetta",https://ieeexplore.ieee.org/ielx7/35/6736727/06736761.pdf,https://github.com/langchain-ai/langchain,146186,2014-02-01T00:00:00Z,Advanced MIMO Systems Optimization,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,cytoHubba: identifying hub objects and sub-networks from complex interactome,"Chia-Hao Chin, Shu-Hwa Chen, Hsin-Hung Wu, Chin-Wen Ho, Ming‐Tat Ko, Chung‐Yen Lin",https://bmcsystbiol.biomedcentral.com/counter/pdf/10.1186/1752-0509-8-S4-S11,https://github.com/run-llama/llama_index,52131,2014-12-01T00:00:00Z,Bioinformatics and Genomic Networks,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks,"Alec Radford, Luke Metz, Soumith Chintala",https://arxiv.org/pdf/1511.06434,https://github.com/huggingface/transformers,165161,2015-11-19T00:00:00Z,Generative Adversarial Networks and Image Synthesis,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,Using PLS path modeling in new technology research: updated guidelines,"Jörg Henseler, Geoffrey S. Hubona, Pauline Ash Ray",https://www.emeraldinsight.com/doi/pdfplus/10.1108/IMDS-09-2015-0382,https://github.com/vllm-project/vllm,91560,2016-01-07T00:00:00Z,Innovation Diffusion and Forecasting,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,Neurons with graded response have collective computational properties like those of two-state neurons.,J. J. Hopfield,https://www.ncbi.nlm.nih.gov/pmc/articles/345226,https://github.com/meta-llama/llama,59606,1984-05-01T00:00:00Z,Neural dynamics and brain function,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,High-Resolution Profiling of Histone Methylations in the Human Genome,"Artem Barski, Suresh Cuddapah, Kairong Cui, Tae‐Young Roh, Dustin E. Schones, Zhibin Wang",http://www.cell.com/article/S0092867407006009/pdf,https://github.com/mistralai/mistral-src,10829,2007-05-01T00:00:00Z,Epigenetics and DNA Methylation,2026-09-12T12:45:40.789080+00:00
1.0,RESEARCH_PAPER,SIFT: predicting amino acid changes that affect protein function,P.C. Ng,https://academic.oup.com/nar/article-pdf/31/13/3812/9487105/gkg509.pdf,https://github.com/openai/whisper,108936,2003-06-24T00:00:00Z,RNA and protein synthesis mechanisms,2026-09-12T12:45:40.789080+00:00
