schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,content.data.description,content.data.website,content.data.foundedYear,content.data.categories,content.data.headquarters,collectedAt
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/FunAudioLLM,Hugging Face,,AI Startup & Model Developer specializing in text-to-speech.,https://huggingface.co/FunAudioLLM,,"Artificial Intelligence, Machine Learning, text-to-speech",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/InternScience,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/InternScience,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/madebyollin,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/madebyollin,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Kwaipilot,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/Kwaipilot,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/syaimu,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/syaimu,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Shakker-Labs,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/Shakker-Labs,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/HuggingFaceM4,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/HuggingFaceM4,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ApacheOne,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/ApacheOne,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/lkzd7,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/lkzd7,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/kpsss34,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/kpsss34,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/vrgamedevgirl84,Hugging Face,,AI Startup & Model Developer specializing in text-to-video.,https://huggingface.co/vrgamedevgirl84,,"Artificial Intelligence, Machine Learning, text-to-video",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/fofr,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/fofr,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/sand-ai,Hugging Face,,AI Startup & Model Developer specializing in image-to-video.,https://huggingface.co/sand-ai,,"Artificial Intelligence, Machine Learning, image-to-video",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/IamCreateAI,Hugging Face,,AI Startup & Model Developer specializing in image-to-video.,https://huggingface.co/IamCreateAI,,"Artificial Intelligence, Machine Learning, image-to-video",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/UnfilteredAI,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/UnfilteredAI,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/NemoStation,Hugging Face,,AI Startup & Model Developer specializing in video-text-to-text.,https://huggingface.co/NemoStation,,"Artificial Intelligence, Machine Learning, video-text-to-text",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/reducto,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/reducto,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/hkunlp,Hugging Face,,AI Startup & Model Developer specializing in sentence-similarity.,https://huggingface.co/hkunlp,,"Artificial Intelligence, Machine Learning, sentence-similarity",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ethanfel,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/ethanfel,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ponpoke,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/ponpoke,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/CrucibleAI,Hugging Face,,AI Startup & Model Developer specializing in image-to-image.,https://huggingface.co/CrucibleAI,,"Artificial Intelligence, Machine Learning, image-to-image",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/NousResearch,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/NousResearch,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/TenStrip,Hugging Face,,AI Startup & Model Developer specializing in image-to-video.,https://huggingface.co/TenStrip,,"Artificial Intelligence, Machine Learning, image-to-video",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/starvector,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/starvector,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/liuhaotian,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/liuhaotian,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/berkeley-nest,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/berkeley-nest,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/strangerzonehf,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/strangerzonehf,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/NovaSky-AI,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/NovaSky-AI,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/FX-FeiHou,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/FX-FeiHou,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/inclusionAI,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/inclusionAI,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/DGSpitzer,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/DGSpitzer,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/BreezeBlue,Hugging Face,,AI Startup & Model Developer specializing in text-to-speech.,https://huggingface.co/BreezeBlue,,"Artificial Intelligence, Machine Learning, text-to-speech",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/diffusers,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/diffusers,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/HKUSTAudio,Hugging Face,,AI Startup & Model Developer specializing in text-to-speech.,https://huggingface.co/HKUSTAudio,,"Artificial Intelligence, Machine Learning, text-to-speech",Global / Remote,2026-09-12T12:45:43.732101+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ogkalu,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/ogkalu,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/NSFW-API,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/NSFW-API,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/zer0int,Hugging Face,,AI Startup & Model Developer specializing in zero-shot-image-classification.,https://huggingface.co/zer0int,,"Artificial Intelligence, Machine Learning, zero-shot-image-classification",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/XpucT,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/XpucT,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/YoungMasterFromSect,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/YoungMasterFromSect,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/echo840,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/echo840,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/KittenML,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/KittenML,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/aaditya,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/aaditya,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Heartsync,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/Heartsync,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/BioMistral,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/BioMistral,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/TeichAI,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/TeichAI,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/openfree,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/openfree,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Djrango,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/Djrango,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/lilylilith,Hugging Face,,AI Startup & Model Developer specializing in image-to-image.,https://huggingface.co/lilylilith,,"Artificial Intelligence, Machine Learning, image-to-image",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Tencent-Hunyuan,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/Tencent-Hunyuan,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Menlo,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/Menlo,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/mattmdjaga,Hugging Face,,AI Startup & Model Developer specializing in image-segmentation.,https://huggingface.co/mattmdjaga,,"Artificial Intelligence, Machine Learning, image-segmentation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/cerspense,Hugging Face,,AI Startup & Model Developer specializing in video-to-video.,https://huggingface.co/cerspense,,"Artificial Intelligence, Machine Learning, video-to-video",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/dataautogpt3,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/dataautogpt3,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/myshell-ai,Hugging Face,,AI Startup & Model Developer specializing in text-to-speech.,https://huggingface.co/myshell-ai,,"Artificial Intelligence, Machine Learning, text-to-speech",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Etched,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/Etched,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/KlingTeam,Hugging Face,,AI Startup & Model Developer specializing in image-to-video.,https://huggingface.co/KlingTeam,,"Artificial Intelligence, Machine Learning, image-to-video",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/BlinkDL,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/BlinkDL,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/maicomputer,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/maicomputer,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/SeeSee21,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/SeeSee21,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/xiaolxl,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/xiaolxl,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/CAMB-AI,Hugging Face,,AI Startup & Model Developer specializing in text-to-speech.,https://huggingface.co/CAMB-AI,,"Artificial Intelligence, Machine Learning, text-to-speech",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ServiceNow-AI,Hugging Face,,AI Startup & Model Developer specializing in image-text-to-text.,https://huggingface.co/ServiceNow-AI,,"Artificial Intelligence, Machine Learning, image-text-to-text",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Nexusflow,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/Nexusflow,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/kenerateai,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/kenerateai,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/WhiteRabbitNeo,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/WhiteRabbitNeo,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/mrm8488,Hugging Face,,AI Startup & Model Developer specializing in text-classification.,https://huggingface.co/mrm8488,,"Artificial Intelligence, Machine Learning, text-classification",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/abacusai,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/abacusai,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/TheMistoAI,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/TheMistoAI,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/lambda,Hugging Face,,AI Startup & Model Developer specializing in image-to-image.,https://huggingface.co/lambda,,"Artificial Intelligence, Machine Learning, image-to-image",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/m-a-p,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/m-a-p,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Onodofthenorth,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/Onodofthenorth,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/stanford-crfm,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/stanford-crfm,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/CarperAI,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/CarperAI,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/openlm-research,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/openlm-research,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/JetBrains,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/JetBrains,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/OmniGen2,Hugging Face,,AI Startup & Model Developer specializing in any-to-any.,https://huggingface.co/OmniGen2,,"Artificial Intelligence, Machine Learning, any-to-any",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/lmsys,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/lmsys,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/alibaba-pai,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/alibaba-pai,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/tloen,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/tloen,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.733112+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/wok000,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/wok000,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/gpt-omni,Hugging Face,,AI Startup & Model Developer specializing in text-to-speech.,https://huggingface.co/gpt-omni,,"Artificial Intelligence, Machine Learning, text-to-speech",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/IDEA-CCNL,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/IDEA-CCNL,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/defog,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/defog,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/XYZAILab,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/XYZAILab,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Sao10K,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/Sao10K,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/owensong,Hugging Face,,AI Startup & Model Developer specializing in text-to-speech.,https://huggingface.co/owensong,,"Artificial Intelligence, Machine Learning, text-to-speech",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/lerobot,Hugging Face,,AI Startup & Model Developer specializing in robotics.,https://huggingface.co/lerobot,,"Artificial Intelligence, Machine Learning, robotics",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/hassanblend,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/hassanblend,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Vision-CAIR,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/Vision-CAIR,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/thibaud,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/thibaud,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/foduucom,Hugging Face,,AI Startup & Model Developer specializing in object-detection.,https://huggingface.co/foduucom,,"Artificial Intelligence, Machine Learning, object-detection",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/OnomaAIResearch,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/OnomaAIResearch,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Freepik,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/Freepik,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/hfl,Hugging Face,,AI Startup & Model Developer specializing in fill-mask.,https://huggingface.co/hfl,,"Artificial Intelligence, Machine Learning, fill-mask",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/dandelin,Hugging Face,,AI Startup & Model Developer specializing in visual-question-answering.,https://huggingface.co/dandelin,,"Artificial Intelligence, Machine Learning, visual-question-answering",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/chromadb,Chroma,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/chromadb,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/alvdansen,Hugging Face,,AI Startup & Model Developer specializing in text-to-image.,https://huggingface.co/alvdansen,,"Artificial Intelligence, Machine Learning, text-to-image",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/ICTNLP,Hugging Face,,AI Startup & Model Developer specializing in AI Intelligence.,https://huggingface.co/ICTNLP,,"Artificial Intelligence, Machine Learning, AI Intelligence",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/WarmBloodAban,Hugging Face,,AI Startup & Model Developer specializing in image-to-video.,https://huggingface.co/WarmBloodAban,,"Artificial Intelligence, Machine Learning, image-to-video",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Edge0,Hugging Face,,AI Startup & Model Developer specializing in text-generation.,https://huggingface.co/Edge0,,"Artificial Intelligence, Machine Learning, text-generation",Global / Remote,2026-09-12T12:45:43.734077+00:00
1.0,STARTUP,Hugging Face Ecosystem,https://huggingface.co/Viggle,Hugging Face,,AI Startup & Model Developer specializing in video-to-video.,https://huggingface.co/Viggle,,"Artificial Intelligence, Machine Learning, video-to-video",Global / Remote,2026-09-12T12:45:43.734077+00:00
